record_date,Customs Duties,Total Receipts,value,value_5yravg,sd_5yravg,value_1yravg,sd_1yravg,zscore_5yravg,zscore_1yravg
2015-03-31,2626601267.8300004,234187337903.69,1.121581248303952,NA,NA,NA,NA,NA,NA
2015-04-30,3429774741.68,471801240790.52,0.7269533110877979,NA,NA,NA,NA,NA,NA
2015-05-31,2547830671.64,212385827417.69,1.1996236766916146,NA,NA,NA,NA,NA,NA
2015-06-30,2941109731.27,342933053360.78,0.8576337866667604,NA,NA,NA,NA,NA,NA
2015-07-31,3601679120.24,225493367467.68,1.5972439281418018,NA,NA,NA,NA,NA,NA
2015-08-31,1907511205.82,210836837205.87,0.9047333621104482,NA,NA,NA,NA,NA,NA
2015-09-30,3197759599.1,365472839746.24,0.8749650456434221,NA,NA,NA,NA,NA,NA
2015-10-31,3435496536.36,211046245388.74002,1.627840632763654,NA,NA,NA,NA,NA,NA
2015-11-30,2886781801.53,204967799934.62,1.4084074681246601,NA,NA,NA,NA,NA,NA
2015-12-31,2890670115.4900002,349630712796.4,0.82677808604684,NA,NA,NA,NA,NA,NA
2016-01-31,3047451737.73,313578981081.18,0.9718290834490175,NA,NA,NA,NA,NA,NA
2016-02-29,2539927134.65,169146855515.2,1.5016106134008238,NA,NA,1.1349333535358994,0.32414545948732926,NA,1.1312120812824702
2016-03-31,2873248637.65,227847826961.33,1.2610384202337133,NA,NA,1.1465547845300461,0.3261171826759216,NA,0.3510506093677225
2016-04-30,2797897377.52,438432344434.53,0.6381594362360742,NA,NA,1.139155294959069,0.33731829984349904,NA,-1.4852317794659675
2016-05-31,2427390775.19,224603431396.44,1.0807451872386997,NA,NA,1.1292487541713263,0.3371265786550691,NA,-0.1438734588240608
2016-06-30,2780686338.53,329572222744.1,0.8437259412754257,NA,NA,1.1280897670553818,0.3381675347960292,NA,-0.8408962910986545
2016-07-31,3059154606.44,209997664235.94998,1.4567564918259204,NA,NA,1.116382480695725,0.322518718265815,NA,1.0553620359165148
2016-08-31,2953148247,231326812093.57,1.276613039480038,NA,NA,1.1473724538098573,0.31817026621221917,NA,0.4061994453748776
2016-09-30,3145416008.4500003,356537365203.8,0.8822121649583774,NA,NA,1.147976380419437,0.3176125866736431,NA,-0.8367559303754565
2016-10-31,3069258551.44,221692068170.94998,1.3844692671066832,NA,NA,1.127695433281356,0.2908262040092498,NA,0.8829116162351051
2016-11-30,2896726552.64,199874954200.26,1.4492694015767942,NA,NA,1.1311005944023673,0.29462612971743357,NA,1.0799069569273176
2016-12-31,2846293875.9100003,319204134149.29004,0.8916845276755733,NA,NA,1.136509464538095,0.28907484290977165,NA,-0.8469257801826032
2017-01-31,2967107185.5,344069285128.22003,0.8623574709362055,NA,NA,1.1273868301620273,0.2963793531977579,NA,-0.8942234213224094
2017-02-28,2489856577.4100003,171712652492.69,1.4500134621797869,NA,NA,1.1230870675602744,0.2907780439481637,NA,1.1243159565300358
2017-03-31,2667178598.07,216583554428.19,1.231477895499367,NA,NA,1.1206236904990787,0.28962605301317035,NA,0.3827494241177515
2017-04-30,3009284843.75,455605376801.89,0.660502486795392,NA,NA,1.122485611379022,0.2862951307634833,NA,-1.6136604326857646
2017-05-31,2421280494.44,240417974932.52,1.0071129228667697,NA,NA,1.1163495893480277,0.28805471480549616,NA,-0.37922193550978045
2017-06-30,2871444272,338660487713.46,0.8478828727222301,NA,NA,1.1166960003019282,0.2876993364891498,NA,-0.9343543536112258
2017-07-31,3188220343.36,232040148453.61002,1.373995131707734,NA,NA,1.1097992202920792,0.2796866604892403,NA,0.9446139152775878
2017-08-31,2947230035.8100004,226310969292.5,1.302292171264927,NA,NA,1.11193914794082,0.28117329548452685,NA,0.6769953846295553
2017-09-30,3201268781.01,348722298760.6,0.9179994489562857,NA,NA,1.1149214216073124,0.27869403811466686,NA,-0.7065883934338217
2017-10-31,3239205174.82,235340650775.7,1.3763899964342508,NA,NA,1.1142481490512763,0.2779925392629866,NA,0.9429815925203046
2017-11-30,3100329508.62,208374262174.37997,1.4878658603361772,NA,NA,1.1174645206145584,0.282409307201496,NA,1.3115762486444593
2017-12-31,3106714454.4900002,325796890249.97003,0.9535740049901492,NA,NA,1.1226219770574397,0.2784485407576811,NA,-0.6071066905479096
2018-01-31,3188077417.64,361037590786.62,0.8830319886341734,NA,NA,1.1243448535322702,0.2767505634578912,NA,-0.87195076274818
2018-02-28,2674432730.52,155622717049.88998,1.7185362016668957,NA,NA,1.1467217484895293,0.31384626064384374,NA,1.8219571965086045
2018-03-31,3083614616.63,210832369513.94998,1.462590694085032,NA,NA,1.165981148371668,0.3263618628916484,NA,0.9088364157666234
2018-04-30,3447986150.19,510446668270.94,0.6754841131336062,NA,NA,1.167229617233186,0.3242743901565723,NA,-1.5164487823480168
2018-05-31,2968376062.71,217074937894.33,1.3674430090842533,NA,NA,1.1972571244179762,0.3247825725052593,NA,0.5239994355408994
2018-06-30,3509606217.59,316278194101.58,1.1096579792860488,NA,NA,1.2190717166316278,0.3075152085984723,NA,-0.3557994345848512
2018-07-31,4158946941.71,225266222812.1,1.8462363730309794,NA,NA,1.2584251534085649,0.35560084422856864,NA,1.6530085042334395
2018-08-31,4249193056.8500004,219115266127.7,1.9392501179600958,NA,NA,1.311504982299829,0.4066224810285838,NA,1.5438033186761728
2018-09-30,4572481490.03,343559344216.95,1.3309146052923482,NA,NA,1.3459145786611675,0.38730797561066815,NA,-0.03872880062737893
2018-10-31,5550559303.59,252691526878.81,2.1965751571290437,NA,NA,1.4142633420524005,0.45892346112431254,NA,1.7046672949778259
2018-11-30,6284730076.91,205961128574.3,3.0514156338208247,NA,NA,1.544559156509454,0.6597413046337363,NA,2.2840111218258814
2018-12-31,5991866011.13,312584038258.33,1.9168816311017518,NA,NA,1.6248347920187545,0.6395932601932718,NA,0.45661337800017915
2019-01-31,6627975607.91,339980048642.38,1.9495189892398272,NA,NA,1.7137087087358924,0.600018217547326,NA,0.3930052015217946
2019-02-28,5076213977.06,167265468178.81,3.034824840016249,NA,NA,1.8233994285983384,0.7110287268604841,NA,1.7037643707686831
2019-03-31,5162674211.25,228811230488.96,2.2563028048132,NA,NA,1.8895421044923524,0.7113306673841726,NA,0.5155980434100543
2019-04-30,5237442303.690001,535544530375.59,0.977965791195152,NA,NA,1.9147489109974811,0.6684659829126803,NA,-1.401392357649257
2019-05-31,4934217168.03,232064498023.77002,2.1262266352885204,NA,NA,1.9779808798478369,0.6475488165811082,NA,0.22893371379069632
2019-06-30,5605992676.29,333952332513.76,1.678680497330862,NA,NA,2.025399423018238,0.5970478897275604,NA,-0.5807221357830904
2019-07-31,6473264133.320001,251347787131.94,2.5754211752506855,NA,NA,2.0861648232032133,0.6140212708813253,NA,0.7968068457062182
2019-08-31,7005301536.429999,227964977585.22,3.0729727042441035,NA,NA,2.180641705393547,0.6736831343300769,NA,1.3245559423688216
2019-09-30,6833486006.88,374028157362.42004,1.8269977466585743,NA,NA,2.221981967174066,0.6306460120934528,NA,-0.6263168448561612
2019-10-31,7757405617.51,245520157838.9,3.1595799244313305,NA,NA,2.3022323644492566,0.685964564852465,NA,1.2498423445042957
2019-11-30,6940235991.01,225185415497.28,3.082009541196877,NA,NA,2.3047818567305947,0.6890520564781903,NA,1.1279665696649477
2019-12-31,6448987274.74,335805401484.89,1.9204537050992552,NA,NA,2.3050795295637196,0.6888699957630958,NA,-0.5583431225486823
2020-01-31,6917631811.75,372287913768.7,1.8581403145007491,NA,NA,2.2974646400021297,0.6936462359614516,NA,-0.6333550197853238
2020-02-29,6286242573.35,187950539650.05,3.3446259771610762,1.5102845999229815,0.698083097253443,2.3232814014308656,0.7284756716924868,2.62768341542028,1.4020297662889603
2020-03-31,4814749992.110001,236766231531.8,2.033545899244223,1.525484010771986,0.6994032734517298,2.304718325966784,0.7331606745827071,0.7264219481913838,-0.3698676649247512
2020-04-30,4113560502.16,241863008315.91998,1.700781169804558,1.541714475083932,0.6918166154249579,2.3649529408509014,0.6377303231993757,0.22992609771726452,-1.041461801148667
2020-05-31,3832899414.36,173860556938.57,2.2045825009718993,1.5584637888219366,0.6955492777393831,2.371482596324516,0.6354609213805544,0.9289330502217247,-0.26264415283007797
2020-06-30,4480241632.31,240828668352.71002,1.8603439793755703,1.5751756253670834,0.6904524541706734,2.3866212198282417,0.6194171902190486,0.4130166418931953,-0.84963292714973
2020-07-31,5012827681.79,563495663140.69,0.8895947226728574,1.5633814719426011,0.6960900357894937,2.246135682113423,0.750094714338312,-0.9679591929592068,-1.8084928923105712
2020-08-31,5896052805.3,223221277010.17,2.641348927069965,1.5923250646919265,0.7042951945830485,2.2101670340155777,0.7164351147003234,1.4894661648218028,0.6018436062207054
2020-09-30,6049394549.120001,373169346812.25,1.6210856011610164,1.6047604072838864,0.697973034451439,2.193007688557448,0.728805805501152,0.023389433504348175,-0.7847386547684788
2020-10-31,6155928279.56,237697966407.1,2.5898110836240305,1.6207932481315592,0.7094660688900384,2.1455269518235065,0.6768157347124958,1.3658409866006733,0.6564329240797736
2020-11-30,5965298349.110001,219552595588.1,2.7170247444040356,1.6426035360695488,0.7228153352765387,2.1151115520907697,0.637992865059328,1.4864394208285976,0.9434481563634619
2020-12-31,6047110081.33,346119228396.91003,1.7471176361214795,1.6579425285707927,0.7149314708950436,2.100666879675955,0.6447274206694353,0.12473238510405184,-0.5483701052878708
2021-01-31,5870767385.110001,384650778958.12,1.5262590656937673,1.667183028274872,0.7094753270422941,2.07301010894204,0.6629379756352273,-0.19863123805671654,-0.8247393622674513
2021-02-28,6323345583.92,248314056776.18,2.546511327636841,1.6845980401788057,0.7181138927696634,2.00650055481502,0.5550158550765238,1.2002459444612024,0.9729645880969758
2021-03-31,6275426244.54,267614319083.25,2.344951595279858,1.7026632597629079,0.7209063169690675,2.0324510294846565,0.5636089169369337,0.8909456338478848,0.5544634877204565
2021-04-30,7128113887.03,439186195312.48004,1.6230277643308806,1.7190777318978214,0.707342322143304,2.025971579028517,0.5681968159849238,-0.1357899344632762,-0.7091623947226198
2021-05-31,6432510562.52,463744888353.77,1.3870795612118811,1.7241833047973745,0.7037532167647791,1.9578463340485153,0.5932891675457779,-0.4790084585832396,-0.9620380820328969
2021-06-30,7149802016.54,449198666484.73004,1.5916792613147817,1.736649193464697,0.6944559517463882,1.9354576075434495,0.6023038311118538,-0.20875324314717325,-0.5707723053895448
2021-07-31,7508859269.969999,261999699619.61002,2.8659801064168775,1.7601362537078797,0.7085174893793625,2.100156389522118,0.5589766328039214,1.5607855406331321,1.37004603046331
2021-08-31,7270443116.84,268378082897.79,2.7090301258351634,1.7840098718137984,0.7160417660861326,2.105796489419218,0.5652400754290202,1.2918523720725175,1.0672166794933782
2021-09-30,7857224709.83,459523089950.14996,1.7098650495848573,1.797804086557573,0.7062802339705829,2.113194776787871,0.5588641089959684,-0.12451012040693538,-0.7216955261765132
2021-10-31,7770037973.54,283927361222.57,2.7366288124127234,1.8203400789793405,0.714393761011953,2.1254295875202622,0.5717064266714561,1.2826102122384744,1.0690788075462732
2021-11-30,7816220157.21,281208031829.82,2.7795152600549398,1.8425108432873096,0.7232691708141238,2.130637130491171,0.5778367523942737,1.2955127282874817,1.122943680676479
2021-12-31,8186607425.89,486737901557.54,1.6819334183126515,1.8556816581312607,0.7127802513801013,2.1252051123404354,0.5820607726393036,-0.24376129877643765,-0.761555691200091
2022-01-31,8586604577.46,465078772247.49005,1.8462688666621552,1.87208018139336,0.7007568122449822,2.1518725957544675,0.558998892485475,-0.036833483856567,-0.5466982729312888
2022-02-28,8048536267,289885743448.9,2.7764512222101625,1.8941874773938663,0.7081004572556063,2.1710342536355776,0.5773946249498207,1.2459584452687642,1.0485323943346363
2022-03-31,8151250444.13,315172156164.72003,2.5862850777560027,1.9167675970981435,0.7082108345768588,2.1911453771752565,0.5881065611433268,0.9453646399774185,0.6718845302670363
2022-04-30,9162389967.96,863648608563.1,1.0608932703780967,1.9234407768245219,0.6979854733885624,2.1443008360125244,0.6559477439214879,-1.2357671317412253,-1.6516674928362947
2022-05-31,8095390673.38,388993147793.19,2.0811139525994817,1.9413407939867338,0.6877846899023665,2.2021370352948244,0.6122544095515337,0.20322225932739105,-0.1976679641784697
2022-06-30,8363581564.68,460761411867.46,1.8151653652554178,1.9574621688622869,0.6728952759297807,2.2207608772898775,0.5951574498995895,-0.21146946441294123,-0.681492791702244
2022-07-31,8530321539.33,269335053891.58,3.1671783587307782,1.9873485559793376,0.6862312057657691,2.245860731649369,0.63016408073656,1.7192890571551058,1.462028153055848
2022-08-31,8455571828.81,303726400594.83997,2.78394364541574,2.0120427472151845,0.6878184143949524,2.2521035249477506,0.6355179791402062,1.1222451769913242,0.8368608566944352
2022-09-30,8741053577.710001,487722888232.04,1.792217217731094,2.026613043361431,0.6733575247590291,2.2589662056266033,0.6295468655154253,-0.348100105830434,-0.7414046728886032
2022-10-31,8163250209.25,318576407660.87,2.562415173549172,2.04638012964668,0.6713515417345582,2.2444484023879743,0.6194581448597799,0.7686510148903836,0.5132982329793605
2022-11-30,7171471870.09,252110808982.4,2.8445713609171928,2.068991887989697,0.675058744694278,2.2498697441264954,0.6248280241496006,1.1489066381604196,0.9517844811779917
2022-12-31,6552387161.58,454942371659.52,1.4402675085370642,2.0771034463821456,0.6642664319884629,2.2297309183118634,0.6482527494889491,-0.958705584352247,-1.2178327209520883
2023-01-31,6837686960.860001,447288317962.29004,1.5286978636085176,2.0878645442983848,0.6496640283037756,2.203266668057393,0.6713993405670611,-0.8607013107218046,-1.0047206836383509
2023-02-28,6349062416.75,262113909495.87997,2.4222531451921276,2.0995931600238054,0.6492354867329404,2.173750161639224,0.6513976354304151,0.49698451757774414,0.38149199511401954
2023-03-31,6151606563.07,313240364412.41003,1.9638613863221146,2.10794767156109,0.6441044159188901,2.1218815206864,0.6402479380467893,-0.22370019779078767,-0.2468108446336569
2023-04-30,6349693066.660001,638520361158.51,0.9944386198020889,2.1132635800055644,0.6333073590011778,2.116343633138399,0.650465221834974,-1.7666381801847886,-1.7247732479399838
2023-05-31,6373091749.05,307486880350.41003,2.0726385925107653,2.12501683972934,0.6257297863456371,2.115637353131006,0.6505115516543356,-0.08370745385875258,-0.0660999186115749
2023-06-30,6475488282.78,418316902368.96,1.54798628649926,2.132322311516227,0.6161600140851569,2.093372429901326,0.6661158555704728,-0.9483510965646795,-0.8187556846773874
2023-07-31,6909949193.88,276160854143.85,2.502146517218064,2.143254147252678,0.6168164726011819,2.0379531097752666,0.5922219433946693,0.581846279902186,0.7838166292555784
2023-08-31,6325140881.04,283130206157.26,2.2340042649941787,2.148166716369913,0.6163377490211674,1.99212482807347,0.5489433264316576,0.13927030878862773,0.44062733851419217
2023-09-30,6678440109.14,467472683369.96,1.4286268153672312,2.149795253204494,0.6142673541401932,1.9618256278764814,0.5705879735558704,-1.174030221493216,-0.9344725742927716
2023-10-31,6902737488.690001,403433540919.8,1.7109974230085694,2.1417022909691528,0.6168339607575934,1.8908741486647644,0.5413010108979446,-0.6982508995315256,-0.33230443327235637
2023-11-30,6296206194.39,274830035781.15,2.290945447972701,2.129027787871684,0.6055340904273929,1.8447386559193903,0.4717521976604483,0.2673964400364866,0.9458499489057507
2023-12-31,5744452854.98,429310654566.08,1.3380643582643268,2.1193808333243935,0.6135290232071797,1.8362217267299954,0.4805586686175089,-1.2734792414151657,-1.036621334703603
2024-01-31,6476625976.120001,477319655457.16,1.356873931771554,2.1095034156999226,0.6210347270898188,1.821903065743582,0.49295454956736456,-1.2118959715106523,-0.9433509324138607
2024-02-29,6208388230.55,271126068759.09,2.2898529303969237,2.097087217206267,0.6095625034745937,1.8108697145106483,0.479596620959441,0.3162361728155269,0.9987209979254266
2024-03-31,6064284893.660001,332091009148.01,1.8260912601091237,2.0899170247945325,0.6101878676910453,1.7993888706595655,0.4772445183925583,-0.43236809293460243,0.055951170564507276
2024-04-30,6366508727.7699995,776198093176.9401,0.8202170017852268,2.087287878304367,0.6153779692411449,1.7848704024914939,0.5057567547849978,-2.0590124116429327,-1.9073465486711112
2024-05-31,5224661701.85,323646986978.4,1.6143087722298772,2.078755913920056,0.6183704391331014,1.7466762508014197,0.49931444501143196,-0.7510823808804497,-0.265098436253956
2024-06-30,6323344668.860001,466254918407.16,1.356199027446634,2.073381222755319,0.6232886111769474,1.7306939792137008,0.5092234398796094,-1.1506422264870837,-0.7354236322185108
2024-07-31,7133488190.71,330377428300.09,2.1591935706426275,2.0664440960118515,0.6199134042594445,1.7021145669990811,0.47011266703574073,0.14961682388780662,0.972275447342491
2024-08-31,7046951548.96,306539737019.32,2.2988704882055333,2.0535423924112086,0.6065210610076064,1.7075200856000274,0.4771054257296649,0.40448405103487084,1.2394543652508656
2024-09-30,7249259468.35,527619710977.08,1.373955392023804,2.045991686500629,0.6121827476443981,1.7029641336547419,0.48026132357190854,-1.097770718078443,-0.6850619141761395
2024-10-31,7297256976.25,326770236058.1,2.2331461592947965,2.030551123748354,0.5950635722858765,1.7464765283452606,0.5041165839892561,0.3404594819477765,0.9653910353401666
2024-11-30,6711869037.96,301754299812.79004,2.22428281622634,2.016255678332178,0.5794743998981845,1.740921309033064,0.49790022289448066,0.35899280094291114,0.9707999413684018
2024-12-31,6814380564.22,454414708491.47003,1.4995950696318439,2.0092413677410543,0.5831889591359669,1.7543822016470239,0.4881059157622717,-0.8738956561596867,-0.5219914854284867
2025-01-31,7341415936.58,513294342651.93005,1.4302545979078298,2.0021099391311723,0.5876669625910431,1.7604972571583801,0.48310721443803223,-0.97309424831713065,-0.6835804752671734
2025-02-28,7246812675.38,296423683822.57,2.4447482002543754,1.9871119761827276,0.5638228784961361,1.7734051963131676,0.5002999947924033,0.81166664483762,1.3418808933223714
2025-03-31,8167908459.56,367635170990.32,2.221742940850201,1.9902485935428271,0.5646085090181551,1.8063761697082574,0.5168512027390539,0.4100086052722424,0.8036486496320542
2025-04-30,15633917348.710001,850169317772.81,1.8389180863014676,1.9925508754844423,0.5636890422043543,1.8912679267512775,0.41347271762162957,-0.27254883043704475,-0.12661014431843476
2025-05-31,22172564539.21,371228857110.76,5.972748107939944,2.0553536356005764,0.7625485396066938,2.2544712047271163,1.2387431758537104,5.13723949213761,3.0016527846058856
